pitch,start,end,velocity,instrument
55,178.0687321875,178.2289884375,123,0
35,178.0687321875,178.2610396875,125,33
59,178.076745,178.19693718749997,123,0
62,178.076745,178.253026875,123,0
71,178.076745,178.17289874999997,121,48
62,178.076745,178.20494999999997,119,48
67,178.076745,178.220975625,117,48
59,178.076745,178.220975625,115,48
74,178.076745,178.253026875,119,48
48,178.076745,178.14886031249998,122,47
36,178.076745,178.15687312499998,122,47
86,178.0847578125,178.21296281249997,113,52
74,178.0847578125,178.2289884375,113,52
53,178.445334375,178.57353937499997,123,0
34,178.4533471875,178.64565468749998,125,33
62,178.46135999999998,178.55751374999997,123,0
58,178.46135999999998,178.56552656249997,123,0
46,178.46135999999998,178.58155218749997,122,0
70,178.46135999999998,178.54950093749997,118,48
77,178.46135999999998,178.55751374999997,116,48
74,178.46135999999998,178.56552656249997,122,48
65,178.46135999999998,178.56552656249997,114,48
58,178.46135999999998,178.589565,121,48
86,178.46135999999998,178.46937281249998,113,52
48,178.46135999999998,178.53347531249997,120,47
36,178.46135999999998,178.54148812499997,119,47
65,178.46937281249998,178.58155218749997,123,0
74,178.47738562499998,178.55751374999997,113,52
62,178.62161625,178.73379562499997,115,0
58,178.6296290625,178.74982124999997,120,0
53,178.6296290625,178.75783406249997,122,0
65,178.63764187499999,178.74982124999997,123,0
46,178.63764187499999,178.74982124999997,121,0
33,178.64565468749998,178.7738596875,125,33
74,178.65366749999998,178.73379562499997,104,48
70,178.65366749999998,178.74982124999997,120,48
77,178.65366749999998,178.7738596875,117,48
65,178.65366749999998,178.7818725,114,48
58,178.65366749999998,178.7898853125,115,48
86,178.65366749999998,178.72578281249997,113,52
74,178.65366749999998,178.73379562499997,113,52
48,178.65366749999998,178.72578281249997,118,47
36,178.65366749999998,178.72578281249997,121,47
62,178.81392375,178.92610312499997,123,0
58,178.82193656249999,178.94212874999997,123,0
65,178.82193656249999,178.9501415625,113,0
53,178.82193656249999,179.10238499999997,122,0
86,178.82994937499998,178.84597499999998,113,52
46,178.83796218749998,178.94212874999997,120,0
32,178.83796218749998,179.01424406249998,125,33
74,178.84597499999998,178.92610312499997,105,48
70,178.84597499999998,178.94212874999997,105,48
77,178.84597499999998,178.9501415625,105,48
65,178.84597499999998,179.00623124999998,105,48
74,178.84597499999998,178.91809031249997,113,52
48,178.84597499999998,178.90206468749997,119,47
36,178.84597499999998,178.91809031249997,122,47
62,179.00623124999998,179.11039781249997,123,0
58,179.00623124999998,179.13443625,122,0
65,179.01424406249998,179.13443625,117,0
66,179.02225687499998,179.11841062499997,120,0
46,179.02225687499998,179.1745003125,121,0
74,179.02225687499998,179.09437218749997,113,52
86,179.02225687499998,179.11039781249997,113,52
31,179.03026968749998,179.1745003125,125,33
74,179.03828249999998,179.11841062499997,111,48
70,179.03828249999998,179.1424490625,116,48
77,179.03828249999998,179.1745003125,118,48
58,179.03828249999998,179.18251312499999,119,48
48,179.03828249999998,179.11039781249997,119,47
36,179.03828249999998,179.11841062499997,122,47
66,179.21456437499998,179.42289749999998,123,0
60,179.22257718749998,179.40687187499998,123,0
54,179.22257718749998,179.42289749999998,123,0
50,179.22257718749998,179.43892312499997,122,0
62,179.22257718749998,179.44693593749997,123,0
30,179.22257718749998,179.47898718749997,125,33
74,179.23058999999998,179.39084624999998,117,48
50,179.23058999999998,179.40687187499998,122,48
78,179.23058999999998,179.41488468749998,118,48
72,179.23058999999998,179.43091031249998,117,48
62,179.23058999999998,179.45494874999997,123,48
78,179.23058999999998,179.23860281249998,113,52
48,179.23058999999998,179.310718125,120,47
36,179.23058999999998,179.3187309375,122,47
90,179.24661562499998,179.342769375,113,52
28,179.60719218749998,179.66328187499997,125,33
26,179.60719218749998,179.83956374999997,125,33
62,179.61520499999997,179.75943562499998,120,48
72,179.61520499999997,179.77546124999998,121,48
74,179.61520499999997,179.78347406249998,122,48
78,179.61520499999997,179.79148687499998,119,48
50,179.61520499999997,179.80751249999997,122,48
48,179.61520499999997,179.695333125,120,47
36,179.61520499999997,179.71135875,120,47
90,179.62321781249997,179.73539718749998,113,52
78,179.62321781249997,179.73539718749998,113,52
54,179.63123062499997,179.81552531249997,123,0
50,179.63123062499997,179.84757656249997,122,0
60,179.63924343749997,179.80751249999997,123,0
62,179.63924343749997,179.83155093749997,123,0
66,179.63924343749997,179.855589375,123,0
31,179.99180718749997,180.2642428125,125,33
71,179.99981999999997,180.16808906249997,122,48
74,179.99981999999997,180.19212749999997,121,48
43,179.99981999999997,180.19212749999997,121,48
79,179.99981999999997,180.20014031249997,119,48
55,179.99981999999997,180.20014031249997,122,48
36,179.99981999999997,180.079948125,122,47
48,179.99981999999997,180.0879609375,120,47
67,180.00783281249997,180.28026843749998,123,0
50,180.00783281249997,180.29629406249998,123,0
79,180.00783281249997,180.01584562499997,113,52
91,180.00783281249997,180.13603781249998,113,52
62,180.01584562499997,180.2642428125,123,0
59,180.01584562499997,180.27225562499999,123,0
55,180.01584562499997,180.28828124999998,123,0
43,180.01584562499997,180.28828124999998,123,0
66,180.047896875,180.0719353125,101,0
67,180.38443499999997,180.48058874999998,119,69
59,180.38443499999997,180.49661437499998,119,69
67,180.57674249999997,180.66488343749998,119,69
59,180.57674249999997,180.76905,119,69
60,180.76905,181.00142156249998,120,69
67,180.76905,181.04148562499998,120,69
59,180.9613575,181.09757531249997,120,69
62,181.153665,181.22578031249998,114,48
50,181.153665,181.22578031249998,116,48
62,181.153665,181.22578031249998,113,52
74,181.153665,181.24981874999997,113,52
50,181.3459725,181.39404937499998,113,48
62,181.3459725,181.40206218749998,114,48
74,181.3459725,181.45013906249997,113,52
62,181.3459725,181.45013906249997,113,52
52,181.53828,181.7065490625,119,48
64,181.53828,181.72257468749999,119,48
76,181.53828,181.72257468749999,113,52
64,181.53828,181.72257468749999,113,52
62,181.73058749999998,181.81071562499997,114,48
50,181.73058749999998,181.81872843749997,115,48
74,181.73058749999998,181.8988565625,113,52
62,181.73058749999998,181.92289499999998,113,52
67,181.92289499999998,182.00302312499997,120,69
59,181.92289499999998,182.01904874999997,120,69
67,182.11520249999998,182.19533062499997,120,69
59,182.11520249999998,182.30750999999998,120,69
60,182.30750999999998,182.49180468749998,120,69
67,182.30750999999998,182.49981749999998,120,69
59,182.49981749999998,182.611996875,120,69
50,182.69212499999998,182.74821468749997,116,48
62,182.69212499999998,182.75622749999997,118,48
74,182.69212499999998,182.7802659375,113,52
60,182.69212499999998,182.804304375,113,52
50,182.88443249999997,182.948535,116,48
62,182.88443249999997,182.9565478125,116,48
74,182.88443249999997,182.9885990625,113,52
52,183.07673999999997,183.20494499999998,119,48
64,183.07673999999997,183.22097062499998,119,48
76,183.07673999999997,183.26103468749997,113,52
64,183.07673999999997,183.26103468749997,113,52
62,183.26904749999997,183.3411628125,119,48
50,183.26904749999997,183.349175625,116,48
74,183.26904749999997,183.39725249999998,113,52
62,183.26904749999997,183.39725249999998,113,52
62,183.46135499999997,183.5014190625,119,48
74,183.46135499999997,183.5334703125,119,48
67,183.46135499999997,183.55750874999998,120,69
59,183.46135499999997,183.56552156249998,120,69
55,183.46135499999997,183.56552156249998,120,69
62,183.65366249999997,183.74180343749998,119,48
74,183.65366249999997,183.78988031249997,121,48
67,183.65366249999997,183.76584187499998,120,69
55,183.65366249999997,183.79789312499997,120,69
59,183.65366249999997,183.83795718749997,119,69
76,183.84596999999997,184.01423906249997,116,48
64,183.84596999999997,184.054303125,121,48
60,183.84596999999997,184.03026468749997,119,69
57,183.84596999999997,184.0382775,120,69
67,183.84596999999997,184.58314875,120,69
62,184.0382775,184.19052093749997,119,48
74,184.0382775,184.20654656249997,117,48
55,184.0382775,184.20654656249997,119,69
59,184.0382775,184.2546234375,111,69
72,184.230585,184.36680281249997,120,48
60,184.230585,184.36680281249997,119,48
54,184.230585,184.34276437499997,119,69
57,184.230585,184.44693093749999,119,69
71,184.4228925,184.54308468749997,119,48
59,184.4228925,184.56712312499997,119,48
55,184.4228925,184.58314875,120,69
52,184.4228925,184.6152,120,69
69,184.6152,184.73539218749997,120,48
57,184.6152,184.791481875,119,48
50,184.6152,184.7834690625,120,69
54,184.6152,184.80750749999999,120,69
66,184.6152,184.82353312499998,120,69
62,184.6152,184.84757156249998,120,69
84,184.99981499999998,185.12000718749997,119,60
72,184.99981499999998,185.12802,113,52
72,184.99981499999998,185.12000718749997,117,62
72,184.99981499999998,185.12000718749997,118,69
84,185.19212249999998,185.28827624999997,119,60
72,185.19212249999998,185.336353125,113,52
72,185.19212249999998,185.28827624999997,117,62
72,185.19212249999998,185.28827624999997,118,69
84,185.38442999999998,186.5943646875,119,60
72,185.38442999999998,185.56872468749998,113,52
72,185.38442999999998,186.5943646875,117,62
72,185.38442999999998,186.5943646875,118,69
81,185.57673749999998,187.11519749999997,119,60
69,185.57673749999998,185.95333968749998,113,52
69,185.57673749999998,187.11519749999997,117,62
69,185.57673749999998,187.11519749999997,118,69
77,185.96135249999998,187.1552615625,119,60
65,185.96135249999998,186.33795468749997,113,52
65,185.96135249999998,187.1552615625,117,62
65,185.96135249999998,187.1552615625,118,69
74,186.34596749999997,187.17128718749998,120,60
62,186.34596749999997,186.72256968749997,113,52
62,186.34596749999997,187.17128718749998,119,62
62,186.34596749999997,187.17128718749998,119,69
72,186.73058249999997,187.23538968749997,120,60
60,186.73058249999997,187.1232103125,113,52
60,186.73058249999997,187.23538968749997,118,62
60,186.73058249999997,187.23538968749997,119,69
68,187.307505,187.39564593749998,113,0
73,187.307505,187.40365874999998,113,0
65,187.307505,187.40365874999998,113,0
61,187.307505,187.42769718749997,113,0
49,187.307505,187.37962031249998,116,48
61,187.307505,187.38763312499998,113,48
56,187.307505,187.39564593749998,113,48
67,187.69212,187.75622249999998,114,0
64,187.69212,187.75622249999998,114,0
72,187.69212,187.77224812499998,114,0
60,187.69212,187.77224812499998,114,0
55,187.69212,187.75622249999998,107,48
48,187.69212,187.75622249999998,103,48
60,187.69212,187.76423531249998,111,48
64,187.8844275,187.94852999999998,114,0
72,187.8844275,187.95654281249998,114,0
67,187.8844275,187.95654281249998,114,0
60,187.8844275,187.96455562499997,114,0
55,187.8844275,187.94051718749998,111,48
60,187.8844275,187.95654281249998,108,48
48,187.8844275,187.95654281249998,113,48
63,188.07673499999999,188.14885031249997,114,0
59,188.07673499999999,188.18891437499997,114,0
71,188.07673499999999,188.19692718749997,114,0
66,188.07673499999999,188.20493999999997,114,0
59,188.07673499999999,188.14083749999998,118,48
54,188.07673499999999,188.14083749999998,117,48
47,188.07673499999999,188.14885031249997,117,48
64,188.46134999999998,188.54147812499997,114,0
72,188.46134999999998,188.5815421875,114,0
67,188.46134999999998,188.589555,114,0
60,188.46134999999998,188.62160624999999,114,0
55,188.46134999999998,188.53346531249997,116,48
60,188.46134999999998,188.54147812499997,119,48
48,188.46134999999998,188.54949093749997,114,48
68,188.84596499999998,188.9501315625,114,0
65,188.84596499999998,188.9501315625,114,0
73,188.84596499999998,188.9661571875,114,0
61,188.84596499999998,188.99820843749998,114,0
61,188.84596499999998,188.92609312499997,118,48
56,188.84596499999998,188.92609312499997,117,48
49,188.84596499999998,188.9341059375,116,48
64,189.23057999999997,189.28666968749997,114,0
67,189.23057999999997,189.3026953125,114,0
60,189.23057999999997,189.310708125,114,0
72,189.23057999999997,189.32673375,114,0
55,189.23057999999997,189.3026953125,113,48
48,189.23057999999997,189.3026953125,113,48
60,189.23057999999997,189.310708125,114,48
64,189.42288749999997,189.46295156249997,114,0
72,189.42288749999997,189.5110284375,114,0
67,189.42288749999997,189.5110284375,114,0
60,189.42288749999997,189.5110284375,114,0
55,189.42288749999997,189.47096437499997,100,48
60,189.42288749999997,189.48699,110,48
48,189.42288749999997,189.4950028125,104,48
63,189.61519499999997,189.80750249999997,114,0
71,189.61519499999997,189.83955374999996,114,0
66,189.61519499999997,189.83955374999996,114,0
59,189.61519499999997,189.95974593749997,114,0
54,189.61519499999997,189.94372031249998,116,48
59,189.61519499999997,189.95173312499998,114,48
47,189.61519499999997,189.97577156249997,118,48
60,189.99980999999997,190.15205343749997,122,0
64,189.99980999999997,190.2482071875,122,0
72,189.99980999999997,190.25621999999998,120,0
67,189.99980999999997,190.38442499999996,120,0
55,189.99980999999997,190.18410468749997,115,48
60,189.99980999999997,190.2321815625,117,48
48,189.99980999999997,190.34436093749997,118,48
29,190.37641218749997,190.63282218749998,125,33
53,190.38442499999996,190.56070687499997,123,0
41,190.38442499999996,190.6007709375,117,0
65,190.38442499999996,190.60878375,123,0
70,190.38442499999996,190.68089906249998,123,0
74,190.38442499999996,190.68891187499997,121,0
65,190.38442499999996,190.63282218749998,117,48
53,190.38442499999996,190.64083499999998,119,48
74,190.38442499999996,190.64884781249998,120,48
70,190.38442499999996,190.67288624999998,118,48
86,190.38442499999996,190.74500156249997,113,52
74,190.38442499999996,190.7610271875,113,52
74,190.38442499999996,190.69692468749997,123,55
48,190.38442499999996,190.44051468749998,122,47
36,190.38442499999996,190.45654031249998,121,47
29,190.7610271875,190.84916812499998,125,33
53,190.76904,190.84115531249998,114,0
69,190.76904,190.84916812499998,123,0
65,190.76904,190.84916812499998,123,0
41,190.76904,190.85718093749998,122,0
72,190.76904,190.86519374999997,123,0
69,190.76904,190.82512968749998,119,48
72,190.76904,190.83314249999998,119,48
65,190.76904,190.83314249999998,117,48
53,190.76904,190.84115531249998,117,48
84,190.76904,190.84115531249998,113,52
72,190.76904,190.85718093749998,113,52
72,190.76904,190.84115531249998,123,55
48,190.76904,190.83314249999998,121,47
36,190.76904,190.84115531249998,122,47
29,190.9533346875,191.03346281249998,124,33
65,190.9613475,191.00942437499998,117,0
69,190.9613475,191.01743718749998,121,0
41,190.9613475,191.03346281249998,116,0
53,190.9613475,191.04948843749997,118,0
72,190.9613475,191.06551406249997,116,0
65,190.9613475,191.00942437499998,114,48
69,190.9613475,191.01743718749998,118,48
53,190.9613475,191.01743718749998,116,48
72,190.9613475,191.04948843749997,113,48
84,190.9613475,191.04147562499998,113,52
72,190.9613475,191.05750124999997,113,52
72,190.9613475,191.03346281249998,122,55
29,191.1456421875,191.44211624999997,125,33
65,191.153655,191.38602656249998,120,0
41,191.153655,191.39403937499998,118,0
68,191.153655,191.40205218749998,122,0
53,191.153655,191.40205218749998,123,0
71,191.153655,191.44211624999997,117,0
65,191.153655,191.40205218749998,119,48
53,191.153655,191.40205218749998,117,48
68,191.153655,191.41006499999997,117,48
71,191.153655,191.43410343749997,119,48
71,191.153655,191.44211624999997,113,52
83,191.153655,191.45814187499997,113,52
71,191.153655,191.28185999999997,123,55
48,191.153655,191.20974468749998,121,47
36,191.153655,191.20974468749998,121,47
29,191.53025718749998,191.81070562499997,125,33
65,191.53826999999998,191.79467999999997,123,0
41,191.53826999999998,191.80269281249997,117,0
53,191.53826999999998,191.81070562499997,123,0
